387691,29768,"Raspberry Beret","Shango [JM]",Z7zNxVBEXeI
438955,29768,"Raspberry Beret","Big Smith",Hd_IENju3as
559833,29768,"Raspberry Beret",Lukestar,T5qp1cI_4jo
574720,29768,"Raspberry Beret","Caballero Reynaldo",9f-oZw6LgqE
751292,29768,"Raspberry Beret","Frankenstein 3000",eyp8gCtpDAg
817699,29768,"Raspberry Beret",Dump,fT50BNimwpo
840135,29768,"Raspberry Beret","Midnite String Quartet",HOkXPNF2zLo
869186,29768,"Raspberry Beret","Greg Hoy",5aOuEoAHZrg
1112916,29768,"Raspberry Beret","Yoga Pop Ups",2rxG8C5eKbg
1120737,29768,"Raspberry Beret","Twinkle Twinkle Little Rock Star",hUm6EQLj7fM
1124541,29768,"Raspberry Beret","8-Bit Misfits",jTf7Gf0kVJM
1133363,29768,"Raspberry Beret","The Hit Co.",7xmt2JgTkl0
1379635,29768,"Raspberry Beret","Rachelle Garniez",XWnzOTcfiag
1441377,29768,"Raspberry Beret","Vitamin String Quartet",Il7bdzgucnY
1447199,29768,"Raspberry Beret","Dave Damiani",PpyVyPXhq1E
1547501,29768,"Raspberry Beret","Piano Tribute Players",rYY_hiNt92w
1698571,29768,"Raspberry Beret","Roma Symphony Orchestra",bMFjFnFfzz4
1701340,29768,"Raspberry Beret","Piano Project",kWEmMWPqDbI
36018,36018,"Don't Fight It","Wilson Pickett",7A47uNen5-Q
37925,36018,"Don't Fight It","The Flying Burrito Brothers",AYfXSB1mGaE
46211,36018,"Don't Fight It","The Sweet Inspirations",3DBD_q6Wioo
54779,36018,"Don't Fight It","The Shadows of Knight",LPtgxog8aRU
81813,36018,"Don't Fight It","Tom Jones",yN-rP5sxe4o
126567,36018,"Don't Fight It","Sammy Hagar and The Waboritas",wfF3lxfxgDA
209917,36018,"Don't Fight It","Huey Lewis and The News",FVp3vEoYrBk
355645,36018,"Don't Fight It (Feel It)","Elvin Bishop Group",fNEC9G9HVXM
394029,36018,"Don't Fight It","John Fred and His Playboys",yIxhDl1CslM
446288,36018,"Don't Fight It","The Flames [ZA]",HLNeFRIuP_Q
460717,36018,"Don't Fight It",Nalle,pCwF84mK4oU
522784,36018,"Don't Fight It",Doors,wjR7mr-w0iE
728475,36018,"Don't Fight It","Andy Fairweather Low and The Low Riders",w4GLGTiqQXs
933497,36018,"Don't Fight It",A-Cads,Ai7QYdotJWM
1146698,36018,"Don't Fight It","Lee Roberts and the Sweaters",03lwdVdZEaQ
1313492,36018,"Get On Up (Don't Fight It)","Doug Sahm & Augie Meyers",7mM2lVm6GwY
1374657,36018,"Don't Fight It","Public Enemies",fpBGnPxpvA4
1421626,36018,"Don't Fight It","The Idaly Sisters with the X-Periment",w4lTVsISgzo
1716545,36018,"Don't Fight It","Mike Berry",s5b43sfqCa0
612710,36018,"Kerroit mulle niin","Toke Hariola",biyBR7ashkg
746071,36018,"Ne va pas trop vite","Donald Lautrec",5H0y68n1Zg8
36910,36910,"Don't Let Me Cross Over","Carl Butler",I2bZ9zQB0j8
36911,36910,"Don't Let Me Cross Over","Dolly Parton",1R0A_5ETPDE
40940,36910,"Don't Let Me Cross Over","Jerry Lee Lewis & Linda Gail Lewis",5Gjw2BvDeKc
83554,36910,"Don't Let Me Cross Over","Patty Loveless",zQZOPP1f1Fk
92206,36910,"Don't Let Me Cross Over","Jim Reeves [US]",bVRd60QoDBU
127178,36910,"Don't Let Me Cross Over","Porter Wagoner",LnDEEncnFF0
131308,36910,"Don't Let Me Cross Over","Skeeter Davis",WrMQtAytH5U
163028,36910,"Don't Let Me Cross Over","Daniel O'Donnell",swSp9Mtm-WU
208484,36910,"Don't Let Me Cross Over","The Corn Sisters",Zi9pa6NMqCQ
230061,36910,"Don't Let Me Cross Over","The Wilburn Brothers",3gtMVjRlWd8
292969,36910,"Don't Let Me Cross Over","George Jones",S9qTrKWrOQc
298254,36910,"Don't Let Me Cross Over","Kitten [NZ]",XBgqdJrn6x0
342013,36910,"Don't Let Me Cross Over","Roy Drusky & Priscilla Mitchell",nayV0lPKXAQ
394750,36910,"Don't Let Me Cross Over","Jim Tobin",yw0KS9l9qLs
450657,36910,"Don't Let Me Cross Over","Jim Reeves with Deborah Allen",L29lapuG_Uw
490798,36910,"Don't Let Me Cross Over","Becky Schlegel",eStVuEn2giY
491797,36910,"Don't Let Me Cross Over","Wanda Jackson",5G5wSd6DZZE
510883,36910,"Don't Let Me Cross Over","Melba Montgomery",IBsiR6_oUc0
523127,36910,"Don't Let Me Cross Over","Die Kavalier",3jdzBy74r7U
565147,36910,"Don't Let Me Cross Over","Carl Smith",8t8wmyPZXfQ
598488,36910,"Don't Let Me Cross Over","Porter & Pam",qdvXQIpSePs
618904,36910,"Don't Let Me Cross Over","Cowboy Copas",9_3_t2LGXSw
792085,36910,"Don't Let Me Cross Over","Bill Phillips",9-kTAjejv0c
866754,36910,"Don't Let Me Cross Over","Sister Sadie",fzICAU5Teyk
942256,36910,"Don't Let Me Cross Over (Love's Cheating Line)","The Chapmans",vDmaIj3r2k4
969939,36910,"Don't Let Me Cross Over","Mel Street",JY1zP01X-KM
1040634,36910,"Don't Let Me Cross Over","Billy Forrest",Xn4uWOcCpRU
1064121,36910,"Don't Let Me Cross Over","Hank Locklin",Ye_All7dlM4
1075268,36910,"Don't Let Me Cross Over","Lee Magnum",Cs5a86dSPIE
1105503,36910,"Don't Let Me Crossover","Al Grant",CAowbza2JYA
1187380,36910,"Don't Let Me Cross Over","Charlie Feathers",-U1hebiAhmw
1261246,36910,"Don't Let Me Cross Over","The Kendalls",U-vTG5DRBGA
1349973,36910,"Don't Let Me Cross Over","Jim Ed Brown",PHLD8rjpJrE
1480333,36910,"Maak het niet erger","Hepie en Hepie",f4ZixhHJnY0
963535,328386,"Mountains of Mourne","Jim McCann",RfaGjPhC5lA
963536,328386,"Mountains o' Mourne","Don McLean",bx4XRQukBgw
963537,328386,"The Mountains of Mourne","Phil Coulter",iCX8MM87K54
979114,328386,"The Mountains of Mourne","Tom Roush",3nsg8zJjY5g
993196,328386,"The Mountains o' Mourne","The Kingston Trio",dJSeZH3lUd8
1005824,328386,"Mountains of Mourne","The Irish Tenors",ZD6LXsifRWA
1005851,328386,"The Mountains of Mourne","Brendan O'Dowda",ooFXNZIbDbc
1005884,328386,"Mountains of Mourne","John O'Loughlin",glheRBhtBeQ
1007200,328386,"The Mountains of Mourne","Ruby Murray with Ray Martin & His Orchestra",OwQLLJ1PVys
1008079,328386,"The Mountains of Mourne","Morton Downey (The Golden Voiced Tenor)",ONdPZbnTzvE
1008142,328386,"The Mountains of Mourne","Kenneth McKellar - Accompaniment directed by Bob Sharples",sOTKzPiBbuQ
1024316,328386,"Mountains of Mourne","Sean Dunphy",t3tNQE9umaE
1034971,328386,"The Mountains o' Mourne","Peter Dawson [AU]",5PUOAAK9e9w
1061730,328386,"Mountains of Mourne","Owen Mac",DxBgadCdAkk
1089724,328386,"Mountains of Mourne","Johnny McEvoy",baYeUBzA41o
1098762,328386,"Mountains of Mourne","North Sea Gas",T2tW101QbWk
1359443,328386,"The Mountains of Mourne","Tony Gould",QOjlrPD-aaw
1726950,328386,"Mountains o' Mourne","W.F. Watt",gCaCjnJu7MY
1727508,328386,"The Mountains of Mourne","Edgar Coyle",Ww9CAWMCY7k
1727908,328386,"Mountains o' Mourne","Denis O'Neil",cfOiXivcylg
1728885,328386,"Bendemeer's Stream","Andrea Sarto",DvctaZN_dMo
1729068,328386,"Bendemeer's Stream","The Kelly Family",eUHHsmIzYdg
1729071,328386,"Bendemeer's Stream","Alfred Deller",XH3MRgTgaEo
1729255,328386,"Bendemeer's Stream","John Charles Thomas",kjPzUQQyeXU
1729336,328386,"Bendemeer's Stream","Elizabeth Spencer",uolfm3J9LoE
1729969,328386,"Carraig Dun","The McPeake Family",py1o0vwl1BU
1729971,328386,Carrigdhoun,"Cherish The Ladies",ufnh4AWq4gk
1730385,328386,"Carraig Donn","Mary O'Hara",V4CziKlfLg0
1730363,328386,Eileen,"Danny Kaye - Orchestra and Chorus under direction of Johnny Green",DK6Xm9iSHic
1730367,328386,Eileen,"Bing Crosby with Victor Young and His Orchestra",0SpQxdjJa2w
1730376,328386,Eileen,"Slim Whitman",lK8qr120UBs
1471404,294346,"Paloma querida","Alejandro Fernández",JZ_BYOI-0tk
1501994,294346,"Paloma querida","Trío Tariácuri",Dc0uNsVkBZA
1508656,294346,"Paloma querida","Víctor Yturbe",DjjkGvupVng
1517031,294346,"Paloma querida","Humberto Cravioto con el Mariachi Vargas de Tecalitlán",DzUKcsB1b1s
1531626,294346,"Paloma querida","Gabriel Mesa y su órgano ranchero",_r1rt9lf8nE
1536456,294346,"Paloma querida",Yoshio,UjpKx7hhtxw
1537088,294346,"Paloma querida","Lupillo Rivera",kDMXlSZHmj4
1540796,294346,"Paloma querida","Jorge Negrete con el Mariachi Vargas de Tecalitlán",FMMsBUn3VgQ
1570817,294346,"Paloma querida","Vicente Fernández - Alejandro Fernández",zDujg3TAMKA
1572710,294346,"Paloma querida","Los Hermanos Banda de Salamanca",ROB9wlzdxEk
1471405,294346,"Paloma querida","Paquita la del Barrio - Acompañamiento del Mariachi ""Águilas de América""",vn5tl3XEDuA
1471406,294346,"Paloma querida","Alberto Vázquez - Mariachi Vargas de Tecalitlán - Mariachi México de Pepe Villa",8lt2WMO8VXE
1471407,294346,"Paloma querida","Pedro Fernández",MI3JqSGpeaE
1471408,294346,"Paloma querida","María de Lourdes",NWtNiZl9Hus
1471409,294346,"Paloma querida","Luis Miguel",8Pi_jWZNgEU
1471410,294346,"Paloma querida","Plácido Domingo",8aXh-jIDi2A
1471413,294346,"Paloma querida","Marco y José Alfredo con el Mariachi Vargas de Tecalitlán",D9lGta6YXow
1484116,294346,"Paloma querida","Antonio Bribiesca y su guitarra sentimental",uaTYiDcUt2c
1485482,294346,"Paloma querida","Trío Hnos. Michel",zvI0thOUQdE
1487357,294346,"Paloma querida","Francisco Araiza",5Rre_Q5kEe8
1492276,294346,"Paloma querida","Emilio Ruggerio",jRLnyGRXAW4
1494867,294346,"Paloma querida","El Charro del Misterio - Mariachi Nuevo Tecalitlán",lIdABFn8qmQ
1497726,294346,"Paloma querida","Rigo Tovar con mariachi",1kVmvnFbkh4
1501656,294346,"Paloma querida","Rondalla de la Escuela Superior de Agricultura de Saltillo Antonio Narro con Marco Antonio Aguirre",T16cVeX8Pck
12424,12424,"Positively 4th Street","Bob Dylan",D8YoB7khqY8
12425,12424,"Positively 4th Street","The Byrds",LDlA6l76818
13289,12424,"Positively 4th Street","Paul Westerberg",FNkcoyJJAhI
16544,12424,"Positively 4th Street","Johnny Rivers",NGAWwK9unlQ
16546,12424,"Positively 4th Street","Jimmy LaFave",Lq48RKbAUJA
17512,12424,"Positively 4th Street","Merl Saunders, Jerry Garcia, John Kahn & Bill Vitt",GjH2SjOu-s8
20307,12424,"Positively 4th Street","Simply Red",Oe35GfQL8Yg
28410,12424,"Positively 4th Street",Stereophonics,M432WOIboyE
45363,12424,"Positively 4th Street",X,a9ZQbgGrsl0
50341,12424,"Positively 4th Street","Bryan Ferry",3VW-MTglbHU
65910,12424,"Positively 4th Street",Antiseen,hP-RGEhyK5g
169486,12424,"Positively 4th Street","Lucinda Williams",pyZ7V_ota-g
196742,12424,"Positively 4th Street","The Persuasions [US]",Ae2D2mnfY6I
244924,12424,"Positively 4th Street","Junior Campbell",j3PnZpuJkgo
321232,12424,"Positively 4th Street","Speedy Keen",2z-MrNPkg1w
329787,12424,"Positively 4th Street","Sue Foley",3JUhs9-KfyU
374808,12424,"Positively 4th Street","Jerry Garcia Band",JOhRbNQVuBM
499601,12424,"Positively 4th Street","Winston Apple",XnqEU_VlbvM
505157,12424,"Positively 4th Street","Living Voices",KYWs4ewVuz0
509712,12424,"Positively 4th Street","The Hanaway Band",RZXU6KjM2pc
532482,12424,"Positively 4th Street","Casandra Lange",NUVTUiu5T20
533195,12424,"Positively 4th Street","Pat Guadagno & Tired Horses",f-W-sEQQxeM
563620,12424,"Positively 4th Street","Jerry Murad's Harmonicats",vrJmjzTzuX0
597882,12424,"Positively 4th Street","Michael Angelo",YTH9yMCTJ6Y
600829,12424,"Positively 4th Street","The Beat Farmers",amTh_VM201Y
825410,12424,"Positively 4th St.","Moose [GB]",cWDPRBtCTZE
840448,12424,"Positively 4th Street","Twinkle Twinkle Little Rock Star",buEszhDfPys
863724,12424,"Positively 4th Street",BitterSweet,hFEfteh5odg
896860,12424,"Positively 4th Street","Den Fiori",1Iat1KOQG7Q
897043,12424,"Positively 4th Street","Nik Rael",s6QJhRSIUfY
1135225,12424,"Positively Fourth Street","The Hit Co.",OVXVx0f7w3Y
1533071,12424,"Positively 4th Street","Green Leaf Rustlers",Zd_Mfm_J8Qo
1558513,12424,"Positively 4th Street","Mouse and The Traps",OIlWOAbJh_M
1640062,12424,"Positively 4th Street","Rodrigo Santos",czTYbNv91eg
1697002,12424,"Positively 4th Street","Spirit [US]",gJxS5ZxlNTU
1762002,12424,"Positively 4th Street","Jens Stage",vqta6knY6sE
538341,12424,"Akersgata rett og slett","Åge Aleksandersen med band og  Taraf de Haïdouks",gZy-Qmu1zvA
117970,112473,"La valse des lilas","Michel Legrand",ueYvnLgSeX0
117975,112473,"La valse des lilas","Anne Marie David",H8Z0Pe3ma30
117978,112473,"La valse des lilas","Liesbeth List met orkest o.l.v. Bert Paige",gtt01lFcSeg
118098,112473,"La valse des lilas","Renée Lebas accompagnée par Wal-Berg et son orchestre",jENSMrdqu_I
170219,112473,"La valse de lilas","Dominic Alldis",3CYfVAEF_WQ
208384,112473,"La valse des lilas","Roger Davidson & David Finck",qrKhz84j6uA
226718,112473,"La valse des lilas","Marie Denise Pelletier",vgJsOMeNCv0
229901,112473,"Once upon a Summertime","Dick Hyman and His Trio",l1z7SN8GKmk
238220,112473,"Once upon a Summertime","Denny Zeitlin",8SW9Z_yFL_s
266754,112473,"La valse des lilas","Rigmor Gustafsson",LU3Kxyl6IUs
277469,112473,"Once upon a Summertime","Arturo Sandoval",I5iHjwc5ZTM
314929,112473,"La valse des lilas","Andy Williams - Orchestra conducted by Quincy Jones",HVIZfIdzTr0
382874,112473,"Once upon a Summertime","The Louis Van Dyke Trio",jwFWzf7A1O8
388846,112473,"Once upon a Summertime","Nils Landgren",5S_Qxazx7Lo
405222,112473,"La valse des lilas","Hélène Ségara",t4VExwCFDEU
423501,112473,"La valse des lilas","Aldo Romano",2eh9bogG4NI
433183,112473,"Once upon a Summertime","Monica Dominique & Palle Danielsson",cyz4jBGTcKs
442645,112473,"Once upon a Summertime","The Oscar Peterson Trio",JF4RtKiL5jQ
451936,112473,"Once upon a Summertime","Miles Davis - Arranged and conducted by Gil Evans",Q3s_SSP2ZVM
464260,112473,"Once upon a Summertime","David Kikoski Trio",B_IBAG_7gw0
470287,112473,"La valse des lilas","Mario Pelchat, Michel Legrand",D5l4dTUAEL4
471794,112473,"Valse des lilas","Catherine Sauvage avec Michel Legrand & son orchestre",Epu4mBXOUmQ
554566,112473,"Once upon a Summertime","Bud Shank",0lBapW0XpVg
578284,112473,"La valse des lilas","Jessye Norman",N3NHpCvIhjc
581827,112473,"La valse des lilas","Alison Balsom",6fP2yzmzTXg
610670,112473,"Once upon a Summertime","Harry Allen",UHVZICBYSOs
695416,112473,"Once upon a Summertime","Chris Swansen",XgGZ1-u0gDA
755583,112473,"La valse des lilas","Clara Bellar",1kak-VZG51w
761647,112473,"Once upon a Summertime","Chet Baker",N1Dt7VMfNjQ
795360,112473,"Once upon a Summertime","George Robert",okyfAxrZjBA
797920,112473,"Once upon a Summertime","Enzo Randisi",z94mEEDDWDE
824385,112473,"La valse des lilas","Chris Peeters",v0LzT5R_Wdk
884186,112473,"Once upon a Summertime","Kent Hewitt",6K3f0hWHwDY
931537,112473,"Once upon a Summertime","Art Farmer with The Great Jazz Trio",NocL2skvPAA
972759,112473,"Once upon a Summertime","Sadao Watanabe",tLqlSpTS3Eg
993313,112473,"La valse des lilas","Georges Jouvin",nOvG3TA3NTE
1051561,112473,"Once upon a Summertime","Brad Goode",jUQF993V_iY
1155560,112473,"Once upon a Summertime","Kenny Drew Trio",k_YF6ypeLmI
1159111,112473,"La valse des lilas","Les compagnons de la chanson",FB9q_cMy_Ac
1165159,112473,"Valse des lilas","Maurice Larcange",fZ8pz5HnmY8
1165177,112473,"La valse des lilas","Hervé Sellin",W4_kPTtazwY
1168376,112473,"La valse des lilas","Eddie Barclay et son orchestre",Q82SMdxZFc0
1184975,112473,"La valse des lilas","Montréal Jazz Club",063W0pSbkvs
1208443,112473,"La valse des lilas","Natalie Dessay - Michel Legrand",xtE9fKcmBls
1214024,112473,"Once upon a Summertime","Manhattan Trinity",wcaspis73hw
1262046,112473,"Once upon a Summertime","Earl Klugh",E0tRzhavibc
1278638,112473,"La valse des lilas","Michèle Arnaud - Orchestre dir. : Christian Chevallier",qSLmB7m-UFE
1331872,112473,"Once Upon a Summertime","Richard Galliano & Prague Strings Quintet",Xfzo6-KEbus
1334101,112473,"Once upon a Summertime","Carlos Franzetti",XEdJGJh3Ucw
1497946,112473,"La valse des lilas","Stacey Kent",pH1Q9vlP-YI
1558648,112473,"La valse des lilas","Loulou Legrand et son ensemble musette",FJEMrwEkIQk
1558656,112473,"La valse des lilas","Laura Anglade & Sam Kirmayer",m2MwZWOuuys
1607763,112473,"La valse des lilas","François Lubiana accompagné par J. Denjean et son orchestre",WryWVpx4ozA
1617149,112473,"Once Upon a Summertime","Dave Scott [US2]",9KVll4JCUxU
1685452,112473,"La valse des lilas","Les Amuse Girls",yVkKAgdDaZU
1700055,112473,"La valse des lilas","Albin de la Simone",42isBSt0kho
1760728,112473,"Once upon a Summertime","Renato Sellani Trio",f7_Mlo7dnjU
1763150,112473,"Once upon a Summertime","Glenn Makos Quartet",wAtSW5aQvqE
1764674,112473,"Once upon a Summertime","Ike Isaacs and The Glittering Guitars",YPeBB6fgEYU
118100,112473,"Once upon a Summertime","Barbra Streisand",JZdtB14UDD4
118101,112473,"Once upon a Summertime","Blossom Dearie",IdIVz1wjJIk
120830,112473,"Once upon a Summertime","Laura Fygi",z63ylVhBrg4
154232,112473,"Once upon a Summertime","The Walker Brothers with Accompaniment directed by Reg Guest",oMtPP9iV-88
158335,112473,"Once upon a Summertime","The Innocence Mission",Mk-yL95BKeA
171942,112473,"Once upon a Summertime",Charito,NEqWlxv5T-8
172098,112473,"Once upon a Summertime","Dominic Alldis",5g5J_IbC67E
177025,112473,"Once upon a Summertime","Barbara Slater",tf0u2KN5RW4
226369,112473,"Once upon a Summertime","Robert Goulet - Arranged and conducted by Ralph Burns",TYhu0aP6Kso
255081,112473,"Once upon a Summertime (La valse des lilas)","Janet Seidel",T0OmRTm5d5A
266327,112473,"Once upon a Summertime","Freda Payne",pmzspps8hks
266749,112473,"Once upon a Summertime","Rigmor Gustafsson",PMCFrSPOVN0
268972,112473,"Once upon a Summertime","Astrud Gilberto arranged and conducted by Gil Evans",_AyIUuEF94w
329975,112473,"Once upon a Summertime","Monica Zetterlund - Bill Evans",fh686GE3h2c
335329,112473,"Once upon a Summertime","Alison Dewar",A0hFsSSxM8w
405616,112473,"Once upon a Summertime","The Oscar Peterson Trio + The Singers Unlimited",uMaF9B68iAU
406385,112473,"Once upon a Summertime","Eden Atwood",BjWXn1mxxKk
434220,112473,"Once upon a Summertime","Carmen McRae",c1JsooELg9I
434470,112473,"Once upon a Summertime","Kris Adams",q645W3Dahhg
435699,112473,"Once upon a Summertime","Monica Borrfors & Sweet Jazz Trio feat. Gunnar Bergsten",eLiab18Vw6o
439446,112473,"Once upon a Summertime","Tony Bennett",Fo5sIdTeqGA
445801,112473,"Once upon a Summertime","John Gary",hFZijW8ufZk
447320,112473,"Once upon a Summertime","Vanessa Rubin",JUAiwKpj-4c
450184,112473,"Once upon a Summertime","Sara Lazarus",5K3RmA3VCHE
473062,112473,"Once upon a Summertime","Svend Asmussen Quartet",qWBOJrzR3b0
477885,112473,"Once upon a Summertime","Cathrine Legardh",-lm6tQ15OfY
489366,112473,"Once upon a Summertime","Fay Claassen",pqkhjwqflto
569493,112473,"Once upon a Summertime","Jacqui Naylor & Art Khu",fFzzr3IXaQM
635480,112473,"Once upon a Summertime","Margareta Bengtson",IhyTsjgSW2s
651538,112473,"Once upon a Summertime","Rita Reys",rC5BN-uU4ak
665646,112473,"Once upon a Summertime","Katrine Madsen",i-AnmxkVs8I
681198,112473,"Once upon a Summertime","Jane Morgan",HG9_ivZyu2Y
685544,112473,"Once upon a Summertime","Gary LeMel",fW-WhI44N-w
694800,112473,"Once upon a Summertime","Amy Cervini",wdrs_Cr2olk
703456,112473,"Once upon a Summertime","Barbara Fasano",CUqJNBw56_w
711684,112473,"Once upon a Summertime","Buddy Greco",5v4gRERGvuc
773623,112473,"Once upon a Summertime","Mike Campbell [US2]",TZ7I0j2OANE
860849,112473,"Once upon a Summertime","Peg Carrothers",p1UrTKb7xiQ
971209,112473,"Once upon a Summertime","Tine Skolmen",42NATXxdZaA
1020011,112473,"Once upon a Summertime","Joe Mooney",HTiFPmDQrG8
1072201,112473,"Once upon a Summertime","Vörös Niki",OYCaBHJxkYY
1088527,112473,"Once upon a Summertime","Mette Juul",tQUKkFl-slc
1101329,112473,"Once upon a Summertime","Ellen Andersson",fGZp6Pb-8os
1248698,112473,"Once upon a Summertime","Ian Shaw, Iain Ballamy, Jamie Safir",SDKZvn67bvs
1261825,112473,"Once upon a Summertime","Opie Bellas",bvKn_3E3GP0
1304097,112473,"Once upon a Summertime","Nadja Stoller Trio",VdGMBfNJ5t0
1401924,112473,"Once upon a Summertime","Karin Krog",j2Ra8XqRjcA
1415083,112473,"Once upon a Summertime","Deanna Kirk",vPG24vf4lVM
1419696,112473,"Once upon a Summertime","Brooks Arthur Ensemble",Xpb9jqqYaaE
1443320,112473,"Once upon a Summertime","Silvia Manco - Dezron Douglas - Jerome Jennings featuring Enrico Rava - Max Ionata",IBua_SXjARA
1483918,112473,"Once upon a Summertime","Mike Murley and Hannah Barstow with Jim Vivian",0i6ERq9Mf7w
1499180,112473,"Once upon a Summertime","Hetty Kate",UhtUoBwnK7g
1536568,112473,"Once upon a Summertime","Sharon Sable & Joe Holt",GYRVdN92VwE
1536854,112473,"Once upon a Summertime","Woong San",wYlvIfYB5ik
1552805,112473,"Once upon a Summertime","Mark Murphy",0bWTJPjGV5k
1629035,112473,"Once upon a Summertime","Melinda Rose & Frenchy Romero",D1_4cmsVNjo
1670925,112473,"Once upon a Summertime","Sarah Vaughan",8XAeZMtdWdQ
1686564,112473,"Once upon a Summertime","Anna Gréta with Sigurður Flosason & Johan Tengholm",Ebc3kkDELks
681613,112473,Sireenit,Anki,GOGKpBY8h-c
1057741,112473,"A minha valsa","Nana Caymmi",3L2GGvNvyuk
1446684,112473,"Sommaren vi älskade varann","Bo Sundström",UK9ExQjFKaE
64443,64443,Umbrella,"Rihanna featuring Jay-Z",c7gqxJRPByA
64448,64443,Umbrella,"Biffy Clyro",lGZrn2Uh3Rg
67475,64443,Umbrella,"Vanilla Sky",TvC6VS4Np4U
73704,64443,Umbrella,"All Time Low",Y25SgIwy2BE
96160,64443,Umbrella,"Manic Street Preachers",8RqSN6AqUwE
108874,64443,Umbrella,"The Baseballs",URxzu8EFBVY
127103,64443,Umbrella,"Taylor Swift",8MtXXsqwm5Y
132278,64443,Umbrella,"Boyce Avenue",uN7E0e4J5sc
198258,64443,Umbrella,"Susan Wong",iuhxQiNdgN8
229673,64443,Umbrella,McFly,pttQL0xKmQY
276780,64443,Umbrella,Madpolecats,7zqKPiCGG78
276817,64443,Umbrella,"Marié Digby",A2HBFO7W6ss
291224,64443,Umbrella,"Alex Goot - Tyler Ward",d81bz66lS4g
398810,64443,Umbrella,"Scott Bradlee & Postmodern Jukebox ft. Casey Abrams",OBmlCZTF4Xs
412413,64443,Umbrella,"Lisa Wahlandt",sXygsotpPp4
431777,64443,Umbrella,"Sabrina [PH]",vPEC4M3pKtA
519130,64443,Umbrella,"Lua Blanco",bajsxcYuIJs
599054,64443,Umbrella,"Leif Anders Wentzel",Om_yDyjNT7M
616872,64443,Umbrella,"Os Digitalistas",V1R1DDom_Q8
635102,64443,Umbrella,"Naima Adedapo",ne9ZwNq94ss
638513,64443,Umbrella,"The Duke's Men of Yale",GAnbSpIgas8
668623,64443,Umbrella,"Shannon & Keast",M1BnHZ5Oi0c
671056,64443,Umbrella,"Kurt Darren",_FMh0yHa1_4
707553,64443,Umbrella,"Piano Tribute Players",nttr2_nHoj8
718558,64443,Umbrella,"Maame Joses",rIi4FvaBSxw
724484,64443,Umbrella,"Daisy Chapman",yOQ3ITeDjkg
725657,64443,Umbrella,"Studio Players [Lark]",_7g-T-Prz3U
734596,64443,Umbrella,"Gardiner Sisters",yP6T6e-97dw
772525,64443,Umbrella,"Max Arnald",PTxFDj4-IrM
782939,64443,Umbrella,"Christiana Danielle",hHSTlZCf8ig
785006,64443,Umbrella,"Michael Vaccaro",UUu_2QeEaYI
785007,64443,Umbrella,"Mechanical Bride",dpfVZ53Fzfk
786542,64443,Umbrella,"J2 feat. JVZEL",R9E4ff7ygAk
793923,64443,Umbrella,"Kidz Bop Kids",gx6S7_WZQZ0
858209,64443,Umbrella,"Lara Dabbagh",-IsTnsh8ErM
858446,64443,Umbrella,"Black Nail Cabaret",Hw_LXmWmTWY
878526,64443,Umbrella,"Scary Pockets feat. Cimorelli",UceKSaN9IW4
911430,64443,Umbrella,"Natalie Gauci",1ZtmacqT4d4
916398,64443,Umbrella,"Landon Austin & Lauryn Evans",YjDbg4HsHbo
952335,64443,Umbrella,"CoolKillers feat. Carlota Mad",fyAv47PemQY
998028,64443,Umbrella,"Uriel and His Instrumental Piano",kxNysTXLIgY
1008204,64443,Umbrella,"Youngblood Brass Band",EBZPRfiAMdA
1100659,64443,Umbrella,"Scott Bradlee",sgVIT5YcC7I
1113465,64443,Umbrella,"Sweet Little Band",nmZwJ7-r0Pg
1114978,64443,Umbrella,"Yoga Pop Ups",HGmxM3ps0HU
1122284,64443,Umbrella,"Twinkle Twinkle Little Rock Star",U-6WveCVTSM
1132815,64443,Umbrella,"The Hit Co.",ntcc351QNgM
1133720,64443,Umbrella,"Glambeats Corp.",x-BJirRuvns
1138848,64443,Umbrella,"Judson Mancebo",GbOTJ6C7k9Q
1213815,64443,Umbrella,"The Smooth Jazz All Stars",uErtn1-CBv0
1215294,64443,Umbrella,JLS,-9oytcSMNOU
1226648,64443,Umbrella,"The Mayries",Bc5lARvC86A
1242330,64443,Umbrella,"Chiptune Radio",CfoDBr5i6oc
1294745,64443,Umbrella,"The Cat and Owl",KVgtIuAdr-E
1304304,64443,Umbrella,"Leo [NO]",DixnKyI9qts
1331520,64443,Umbrella,"Sam Tsui",ddmpP0ElQrQ
1363346,64443,Umbrella,Chillounga,MlMtWnXaLI8
1367108,64443,Umbrella,"Callum J Wright",6_CJaQs1Fq4
1401050,64443,Umbrella,"Why Mona",gQvT00jdGgY
1421251,64443,Umbrella,"Anthem Lights",Kg0pPyFzi-c
1421352,64443,Umbrella,"Acoustic Heartstrings",3c5bnfJBv1c
1436362,64443,Umbrella,"Guitar Tribute Players",7Osn1yJN0Ok
1512483,64443,Umbrella,"Pam Risourié",nOAHeYJ3CpQ
1524046,64443,Umbrella,"The Wiggles",j-aiBeQMEag
1619376,64443,Umbrella,"First to Eleven",S9IB8PG-m2Q
1655786,64443,Umbrella,"The Three Leonards",8Yq7kwcgfq0
1700678,64443,Umbrella,"Roma Symphony Orchestra",fuFg7nbVQEo
1706426,64443,Umbrella,"No Guidnce",uq07QTrtc1c
52784,52785,"Memories Are Made of This","Dean Martin with Orchestra conducted by Dick Stabile",KqVUwJvde44
